Village_Name,Gram_Panchayat,Tehsil,District,State,Water_Scarcity_Index,Groundwater_Level,Soil_Moisture_Index,Rainfall_Category,Drought_Prone,Flood_Prone,Forest_Cover_percent,Forest_Density,NTFP_Potential_Index,Soil_Erosion_Risk,Land_Slope_Degree,Elevation_m,Distance_Road_km,Distance_Market_km,Distance_Town_km,Terrain_Difficulty,Tap_Water_Coverage_percent,FHTC_percent,Primary_Drinking_Source,Sanitation_Coverage_percent,Electricity_Coverage_percent,Hours_Electricity_per_Day,Road_Connectivity_Status,PMGSY_Road_Completed,Distance_Primary_School_km,Distance_Secondary_School_km,School_in_Village,Literacy_Rate_percent,Female_Literacy_Rate_percent,Distance_Health_Subcenter_km,Distance_PHC_km,Immunization_Rate_percent,Total_Households,Total_Population,ST_Population_percent,PVTG_Flag,Female_Headed_HH_percent,Landless_HH_percent,Migration_Rate_percent,Wage_Labour_Dependence_percent,Agriculture_Dependence_percent,NTFP_Dependence_percent,Avg_Agricultural_Productivity,Rural_Poverty_Rate_percent,Unemployment_Rate_percent,SHG_Presence,Number_of_SHGs,PMAY_Completed_Houses_percent,Kutcha_Houses_percent,JJM_Coverage_percent,JJM_Projects_in_Progress,MGNREGA_Persondays_Last_Year,MGNREGA_Assets_Created_Count,SHG_Count,Village_Covered_under_NRLM,DAJGUA_Completed_Count,DAJGUA_Status,Climate_Vulnerability_Score,Disaster_History_Score,Forest_Fire_Incidents_5yrs,Malnutrition_Risk_Index,Water_Quality_Risk
Village_3764,GP Pushparajgarh,Pati,Jhabua,Chhattisgarh,31.38,Medium,77.39,Low,No,No,19.85,Dense,7.23,Medium,5.02,912.39,8.43,34.92,46.73,Easy,43.88,28.73,None,75.3,63.48,13.82,Poor,Yes,5.08,10.72,No,62.82,56.59,6.36,10.96,65.18,585,14645,90.53,No,18.16,17.56,7.71,88.83,87.84,50.11,Medium,17.99,37.13,Yes,11,15.22,49.73,23.52,5,9384,38,46,Yes,16,Not Started,40.03,34.64,9,76.99,Medium
Village_3765,GP Ghughri,Bajag,Dindori,Jharkhand,47.37,Deep,41.22,Low,Yes,Yes,66.4,Dense,45.12,Medium,12.62,337.6,18.94,10.41,45.81,Moderate,26.52,98.86,Spring,25.54,78.12,11.45,Good,Yes,8.66,6.7,Yes,40.13,43.19,4.47,6.91,78.42,635,6957,20.34,Yes,2.88,12.79,9.79,35.77,92.54,35.4,High,55.94,32.21,No,7,46.79,57.13,81.66,1,22707,20,5,Yes,16,Not Started,50.74,25.35,16,17.58,Low
Village_3766,GP Pushparajgarh,Bajag,Alirajpur,Jharkhand,38.12,Deep,44.58,Low,No,Yes,32.19,Open,77.25,High,10.99,489.67,16.97,3.3,31.36,Difficult,54.61,35.53,Spring,88.47,8.66,18.9,Poor,Yes,3.79,7.05,Yes,20.68,32.65,16.84,12.92,42.46,283,3081,89.63,Yes,30.95,38.52,1.6,38.67,34.53,57.85,Low,67.93,20.89,Yes,11,63.75,45.73,30.12,3,13433,0,42,No,17,Not Started,15.18,28.57,8,26.09,High
Village_3767,GP Ghughri,Niwas,Alirajpur,Madhya Pradesh,15.22,Deep,98.71,Medium,No,No,28.37,Moderate,72.18,Medium,29.91,349.88,20.23,36.49,17.71,Moderate,57.72,62.88,Spring,7.81,86.03,10.18,Good,Yes,2.55,1.49,Yes,66.82,81.62,15.65,11.83,52.41,487,14400,19.99,No,38.73,49.36,22.83,73.43,0.57,26.57,Medium,68.34,19.94,No,48,95.66,38.88,18.55,9,38670,54,9,Yes,14,In Progress,44.75,75.06,13,73.12,High
Village_3768,GP Pushparajgarh,Sendhwa,Anuppur,Telangana,81.26,Deep,29.69,Medium,No,Yes,71.91,Moderate,12.38,Medium,6.12,1166.19,5.67,7.22,49.63,Moderate,77.47,55.47,None,89.78,19.79,4.58,Moderate,No,8.09,8.86,Yes,33.59,53.38,10.75,21.12,50.86,281,14438,76.91,Yes,33.56,41.72,3.23,45.9,1.64,35.42,Low,55.08,7.33,No,26,69.49,28.34,49.49,3,30397,2,2,Yes,18,Not Started,29.47,42.86,19,34.76,Medium
Village_3769,GP Bajag,Niwas,Barwani,Odisha,98.54,Deep,84.03,High,Yes,No,1.75,Open,84.56,High,13.79,800.21,5.4,13.77,16.06,Difficult,92.0,54.5,Spring,9.59,94.08,14.42,Good,No,4.81,18.78,No,65.1,45.85,12.37,9.28,75.42,918,5843,5.5,No,16.77,14.5,21.0,68.02,25.96,59.5,High,68.26,4.95,No,9,16.66,51.25,57.56,6,12631,65,7,No,8,Not Started,36.75,80.2,4,99.38,Low
Village_3770,GP Niwas,Sendhwa,Jhabua,Jharkhand,10.47,Shallow,18.49,Medium,No,No,13.03,Moderate,98.46,Low,5.64,943.79,18.51,14.01,58.33,Moderate,8.21,3.86,None,34.58,93.5,7.53,Poor,Yes,6.59,3.29,No,75.85,37.42,8.64,13.96,64.53,512,14382,14.99,Yes,23.33,9.88,27.63,69.56,64.03,53.63,Medium,33.22,4.98,No,20,70.08,11.72,50.5,9,25867,41,14,No,9,Completed,23.89,97.09,4,33.35,High
Village_3771,GP Pushparajgarh,Pali,Umaria,Odisha,18.87,Shallow,59.79,Medium,Yes,No,14.03,Dense,59.94,High,20.69,471.54,3.53,18.27,21.87,Easy,55.14,69.21,None,77.5,74.53,14.79,Moderate,Yes,1.43,3.6,Yes,53.29,51.01,3.89,7.68,58.03,581,11980,1.51,No,18.64,49.3,3.07,47.55,55.79,21.87,Low,58.37,27.6,Yes,8,50.45,17.86,79.43,8,37515,69,14,Yes,4,Not Started,49.24,34.29,8,45.66,Low
Village_3772,GP Pati,Pali,Mandla,Odisha,1.45,Medium,5.48,Medium,Yes,Yes,29.92,Moderate,60.5,High,30.92,202.34,0.28,37.3,34.02,Moderate,35.71,50.25,None,81.32,54.84,5.32,Poor,No,9.87,7.14,No,87.55,73.61,18.08,1.02,59.73,310,11768,13.72,No,4.8,5.77,2.44,92.11,85.69,78.23,Low,29.71,30.45,Yes,45,73.18,54.18,29.67,7,40389,65,26,No,7,Completed,97.18,27.52,8,72.49,Low
Village_3773,GP Ghughri,Sendhwa,Alirajpur,Odisha,48.01,Medium,7.14,Medium,No,No,32.68,Moderate,75.68,Low,14.84,350.87,2.2,25.06,4.26,Easy,45.22,14.15,Tap,40.2,95.47,5.59,Poor,No,2.64,12.15,No,75.03,18.03,11.12,0.86,46.6,66,10156,70.39,No,15.32,16.66,28.16,48.79,81.13,96.55,Low,39.88,28.15,Yes,59,74.87,8.04,13.34,0,47858,72,11,No,4,In Progress,37.24,9.31,11,98.69,Medium
Village_3774,GP Pati,Ghughri,Barwani,Telangana,83.11,Deep,21.17,Low,Yes,No,25.47,Moderate,10.02,Low,28.07,776.17,16.98,9.72,49.92,Easy,56.1,69.95,Spring,7.66,68.85,5.17,Poor,No,3.22,17.36,Yes,83.77,40.09,5.5,6.86,36.41,585,7118,63.37,Yes,22.24,6.22,17.9,1.93,94.93,15.91,Low,39.71,3.4,No,7,47.39,13.81,19.56,8,45898,19,36,No,4,Completed,22.03,27.01,0,20.06,Low
Village_3775,GP Niwas,Pati,Anuppur,Jharkhand,24.72,Medium,22.52,Low,Yes,No,29.7,Open,56.49,Low,32.78,1317.08,20.73,3.63,59.49,Difficult,15.84,32.87,None,36.54,27.52,17.42,Moderate,No,2.13,5.85,No,45.89,67.27,3.53,19.46,54.64,869,8727,32.76,Yes,39.23,66.51,6.82,86.56,15.33,61.28,Medium,16.82,1.62,Yes,41,88.47,55.45,19.36,3,14441,21,7,No,9,Completed,64.43,93.95,5,31.58,Low
Village_3776,GP Niwas,Pati,Sheopur,Odisha,11.94,Deep,59.12,High,Yes,Yes,39.74,Moderate,74.66,High,10.28,311.5,4.81,22.62,6.73,Moderate,1.23,23.03,None,50.91,20.06,13.32,Good,No,8.67,18.7,Yes,73.23,19.76,13.64,9.22,78.76,386,10551,19.52,No,35.31,18.43,0.47,14.7,45.33,38.42,Medium,4.54,24.34,No,16,49.36,15.15,25.73,1,39013,4,2,Yes,3,Not Started,32.96,26.05,1,49.04,Medium
Village_3777,GP Pushparajgarh,Jobat,Umaria,Odisha,28.03,Deep,43.32,Medium,No,No,43.7,Moderate,79.07,Low,2.29,537.49,14.61,8.0,52.93,Easy,80.79,7.04,Handpump,77.2,38.32,13.58,Moderate,Yes,8.99,13.93,Yes,26.59,41.59,4.89,8.32,39.48,444,7082,20.92,Yes,0.81,0.84,7.01,95.52,81.1,99.83,Low,45.45,33.17,No,4,77.0,58.25,67.43,5,30316,71,15,No,12,Completed,61.13,24.24,4,29.69,Medium
Village_3778,GP Ghughri,Niwas,Barwani,Madhya Pradesh,32.49,Medium,35.47,Medium,Yes,Yes,10.91,Dense,73.74,Low,29.0,1436.22,4.28,25.64,45.7,Moderate,66.89,18.59,Spring,35.61,69.51,7.44,Poor,No,7.78,4.85,No,40.58,10.52,1.74,15.44,90.54,245,11852,65.65,Yes,36.79,5.76,2.32,74.91,88.8,59.55,Medium,16.55,6.07,Yes,49,69.25,12.4,34.1,7,35248,7,20,No,4,Not Started,99.08,56.01,15,23.57,High
Village_3779,GP Ghughri,Bajag,Anuppur,Jharkhand,24.72,Deep,83.84,High,No,Yes,25.66,Moderate,6.98,High,28.33,1406.59,6.63,30.65,24.83,Difficult,63.44,80.5,None,22.64,75.26,15.56,Poor,Yes,8.56,13.11,Yes,37.5,60.36,12.36,29.72,60.07,971,1496,22.92,Yes,37.69,23.17,20.29,64.04,11.09,31.18,High,67.55,32.48,Yes,43,30.78,29.51,87.44,6,3995,23,40,No,5,Not Started,51.13,11.17,16,65.56,High
Village_3780,GP Pushparajgarh,Pati,Mandla,Jharkhand,0.51,Shallow,44.17,High,Yes,No,38.38,Moderate,15.83,Low,16.17,902.05,22.03,36.05,58.05,Difficult,96.03,23.17,None,35.85,14.82,9.06,Moderate,Yes,8.47,14.42,Yes,22.1,57.37,1.57,11.42,88.24,885,2116,56.99,Yes,26.24,58.69,7.19,91.3,23.11,23.97,Medium,5.37,2.94,Yes,29,1.87,3.13,27.89,2,42758,65,11,No,7,Not Started,7.69,78.65,17,83.87,Medium
Village_3781,GP Bajag,Jobat,Jhabua,Telangana,25.35,Medium,76.75,Medium,Yes,Yes,12.12,Moderate,60.73,Low,10.99,180.13,24.03,7.17,31.89,Easy,7.54,11.84,Tap,69.53,18.57,15.01,Moderate,Yes,7.31,2.8,Yes,20.4,38.39,12.05,14.21,38.0,570,1588,15.07,Yes,28.61,52.67,6.84,12.99,83.67,55.73,Low,11.14,20.01,No,9,54.62,46.73,28.64,0,49368,66,2,Yes,17,Completed,69.3,64.62,3,96.19,High
Village_3782,GP Pati,Niwas,Umaria,Odisha,67.22,Deep,76.21,Low,No,No,11.92,Dense,89.44,Low,12.54,1129.73,5.39,27.04,48.68,Difficult,29.83,43.28,None,75.37,75.23,10.54,Moderate,No,8.41,3.15,Yes,48.71,23.78,9.83,15.28,90.5,82,7542,19.18,Yes,26.05,40.92,10.86,76.37,32.68,22.73,Low,53.61,28.51,Yes,18,9.41,2.2,81.63,8,30952,55,47,No,7,Completed,56.21,18.59,9,68.29,High
Village_3783,GP Ghughri,Bajag,Sheopur,Jharkhand,42.83,Medium,7.7,Low,Yes,No,23.62,Moderate,49.76,Medium,12.43,1061.06,10.15,2.49,7.99,Easy,27.32,94.0,Tap,57.11,27.71,7.18,Poor,No,1.67,2.28,No,61.64,48.71,10.34,29.21,71.67,984,10782,6.93,No,6.23,42.65,25.8,55.18,25.56,90.81,Low,33.74,4.96,No,52,2.03,44.9,90.68,0,822,43,6,Yes,11,Completed,78.06,47.08,16,34.62,High
Village_3784,GP Pati,Pati,Alirajpur,Madhya Pradesh,90.82,Shallow,10.92,High,Yes,No,36.57,Moderate,60.05,Medium,5.23,1019.9,15.76,15.98,21.19,Moderate,56.9,78.27,None,19.9,71.58,23.03,Moderate,Yes,8.56,14.0,Yes,84.74,76.47,3.27,21.34,55.12,816,9498,38.77,No,31.95,5.99,15.06,15.93,19.33,32.0,Low,3.44,25.03,Yes,32,82.91,40.96,26.29,5,47637,48,13,No,1,Not Started,11.52,30.3,7,92.24,Low
Village_3785,GP Pati,Niwas,Mandla,Madhya Pradesh,33.78,Shallow,22.27,Low,No,Yes,12.64,Dense,1.48,High,19.55,1430.99,1.18,24.91,14.43,Moderate,69.6,83.6,Handpump,83.61,12.91,2.41,Poor,Yes,1.65,1.36,No,38.1,18.4,16.85,24.95,52.26,951,4950,76.95,Yes,38.52,9.3,7.4,16.59,43.15,39.67,High,6.37,16.21,No,25,13.25,3.72,19.56,8,4529,63,10,No,0,Not Started,4.03,28.29,23,26.38,High
Village_3786,GP Niwas,Jobat,Jhabua,Madhya Pradesh,71.58,Deep,14.58,Medium,No,Yes,66.22,Moderate,33.6,Medium,5.8,1476.24,11.75,20.17,42.63,Moderate,4.42,70.3,Spring,52.11,92.17,0.53,Good,Yes,6.81,3.08,No,57.7,53.83,18.66,15.21,66.04,158,4601,26.07,No,20.43,18.45,11.76,85.98,44.11,53.61,Medium,26.71,17.65,Yes,38,87.14,13.86,15.68,6,26725,55,15,No,0,Completed,60.54,43.45,2,4.86,Low
Village_3787,GP Pati,Bajag,Umaria,Madhya Pradesh,62.64,Shallow,67.1,High,No,Yes,15.61,Open,79.98,Medium,25.54,1110.1,24.21,17.13,40.6,Easy,91.69,68.2,Handpump,73.04,53.77,21.6,Good,No,6.95,12.51,No,83.97,48.73,7.23,14.57,54.05,284,12640,99.81,Yes,26.35,36.74,17.17,32.17,26.4,0.46,Low,36.0,15.93,No,14,16.11,52.0,45.44,6,9950,37,16,Yes,11,Not Started,72.64,10.08,1,94.59,Medium
Village_3788,GP Ghughri,Pali,Mandla,Chhattisgarh,55.04,Medium,94.41,Medium,Yes,Yes,46.39,Moderate,22.92,Medium,12.16,480.01,13.71,11.44,21.69,Moderate,71.28,24.31,Handpump,75.42,20.06,18.67,Poor,Yes,2.73,14.51,No,22.86,48.3,17.04,4.46,82.18,322,7040,33.68,No,37.08,56.91,3.01,57.49,76.04,75.75,Medium,52.92,0.35,No,6,11.88,14.9,72.89,7,27729,36,6,No,3,Completed,82.01,37.45,0,86.03,Medium
Village_3789,GP Pati,Ghughri,Dindori,Jharkhand,49.61,Shallow,14.69,High,No,Yes,37.11,Dense,10.0,Low,22.33,896.62,18.95,30.71,48.62,Difficult,87.81,24.7,Spring,46.26,2.84,16.45,Poor,No,7.24,12.28,Yes,52.76,28.53,3.32,20.95,56.65,467,2049,87.5,No,4.74,51.01,15.33,24.35,81.4,95.93,Low,57.24,3.75,No,17,5.09,43.86,95.36,0,2597,26,41,No,4,Not Started,70.59,60.05,1,27.06,Low
Village_3790,GP Ghughri,Pali,Anuppur,Chhattisgarh,69.97,Medium,22.42,Medium,No,No,63.9,Open,53.97,Medium,21.42,680.34,5.9,32.14,36.96,Moderate,58.96,27.9,Handpump,97.47,65.82,21.38,Moderate,Yes,6.26,6.54,No,28.28,12.74,5.81,14.99,81.67,448,1113,51.96,No,19.13,37.92,0.02,22.07,87.83,21.92,Low,50.65,35.07,No,30,81.42,37.67,89.23,5,22200,69,16,Yes,0,In Progress,77.13,9.07,24,13.35,Low
Village_3791,GP Jobat,Pali,Sheopur,Odisha,31.02,Medium,43.67,Medium,Yes,No,36.49,Moderate,65.09,Low,7.18,128.37,2.95,27.48,37.13,Moderate,64.85,7.59,Tap,56.69,4.57,4.08,Moderate,Yes,4.26,0.81,Yes,52.82,71.18,19.25,16.62,87.93,545,11894,13.63,No,11.98,38.83,23.88,93.93,13.89,98.03,Medium,14.19,13.17,Yes,34,5.79,33.87,49.99,0,25053,91,30,Yes,1,In Progress,27.28,28.42,18,59.52,Low
Village_3792,GP Bajag,Sendhwa,Mandla,Chhattisgarh,64.33,Deep,87.5,Low,Yes,Yes,25.25,Dense,68.94,High,0.52,1485.0,13.8,35.31,58.2,Difficult,40.08,12.81,Spring,91.99,8.43,13.99,Moderate,No,0.3,9.74,No,60.59,42.97,11.06,22.7,60.48,103,6312,44.9,Yes,24.66,59.79,20.31,27.91,50.15,73.46,Low,64.85,17.3,Yes,23,72.6,29.73,68.34,5,4526,69,36,No,8,Completed,23.18,56.91,13,84.32,High
Village_3793,GP Ghughri,Jobat,Barwani,Jharkhand,61.82,Medium,75.04,High,Yes,No,43.81,Moderate,92.74,High,0.2,909.79,23.74,23.37,23.7,Easy,38.88,75.97,Spring,56.04,29.48,13.73,Moderate,No,3.44,14.48,No,29.92,17.04,14.35,7.24,96.08,677,3601,95.63,Yes,0.62,8.07,22.15,48.48,89.44,71.29,Low,13.7,16.85,No,54,22.96,24.03,22.42,4,42039,85,25,Yes,8,In Progress,1.14,45.61,1,6.17,Low
Village_3794,GP Jobat,Pati,Mandla,Madhya Pradesh,24.03,Medium,33.04,High,No,Yes,30.94,Dense,37.31,Medium,5.5,1135.84,18.01,12.65,15.06,Easy,8.38,37.59,Spring,36.6,84.88,12.99,Moderate,Yes,9.09,6.45,Yes,83.16,68.94,12.61,13.09,39.12,592,8817,66.0,No,21.59,25.76,15.62,33.61,5.11,98.54,Medium,5.97,18.02,Yes,35,96.84,50.61,45.77,8,9171,45,4,No,14,Completed,10.05,80.74,24,12.49,Medium
Village_3795,GP Niwas,Pali,Alirajpur,Telangana,4.02,Shallow,73.5,High,Yes,Yes,50.1,Open,32.14,Low,13.21,1169.92,0.11,19.68,5.63,Easy,62.72,75.42,Spring,74.4,32.3,11.21,Poor,No,7.16,10.53,Yes,84.6,32.13,8.79,27.49,98.48,899,11020,39.41,Yes,15.11,53.79,3.2,61.23,31.12,95.41,Low,54.52,3.52,No,42,34.99,25.79,85.41,4,25624,49,25,Yes,14,Not Started,58.49,15.97,24,68.67,Low
Village_3796,GP Pushparajgarh,Jobat,Sheopur,Telangana,16.5,Deep,57.73,High,No,Yes,15.58,Open,96.86,Low,11.93,887.32,12.08,34.01,53.3,Easy,26.84,40.45,Spring,76.85,98.15,3.06,Moderate,No,4.62,0.94,Yes,75.83,39.65,17.95,12.22,47.3,992,11823,26.49,No,35.35,58.82,21.43,37.61,85.88,16.88,Low,22.43,5.27,Yes,40,23.95,55.88,32.81,3,46993,81,43,Yes,19,Completed,4.18,26.96,21,53.75,Medium
Village_3797,GP Niwas,Niwas,Jhabua,Telangana,90.85,Deep,11.76,Low,No,Yes,69.45,Moderate,4.34,High,17.64,1407.63,19.28,6.9,38.12,Easy,70.81,66.07,Tap,49.86,14.37,9.65,Moderate,Yes,7.94,1.2,Yes,69.53,76.81,16.21,11.88,72.29,374,7688,0.27,No,39.82,50.69,8.46,59.76,15.74,45.98,Low,18.91,24.12,Yes,38,69.41,26.95,15.64,5,39445,16,32,No,9,Not Started,10.53,92.52,0,5.58,High
Village_3798,GP Ghughri,Jobat,Dindori,Jharkhand,6.51,Shallow,77.67,Medium,No,Yes,66.5,Open,9.76,Low,19.85,986.14,5.39,20.56,2.19,Difficult,67.62,80.32,Spring,12.04,12.43,13.02,Moderate,Yes,4.3,0.08,No,68.12,70.95,0.23,29.76,36.86,925,5632,89.13,No,9.58,12.43,11.6,51.29,22.66,91.04,Low,31.19,31.5,Yes,53,87.74,44.71,20.04,4,49665,47,24,Yes,18,In Progress,40.78,83.75,22,77.16,Low
Village_3799,GP Jobat,Sendhwa,Barwani,Jharkhand,86.5,Shallow,93.18,Low,No,Yes,46.82,Moderate,1.45,High,4.5,1279.49,5.44,8.44,12.59,Moderate,17.86,58.69,None,14.78,49.18,19.45,Moderate,Yes,7.42,5.67,Yes,52.19,69.95,18.87,23.08,85.45,724,6906,48.0,Yes,31.63,32.54,9.08,55.66,50.0,83.81,Low,62.5,24.69,Yes,14,39.58,51.04,17.99,3,12301,48,6,No,1,Completed,82.24,97.62,17,63.75,High
Village_3800,GP Jobat,Jobat,Alirajpur,Odisha,46.48,Shallow,65.32,High,No,No,42.74,Open,40.86,High,31.79,108.73,8.41,35.15,39.42,Easy,44.93,30.58,Handpump,61.81,99.53,16.62,Poor,No,3.99,4.07,No,68.75,70.56,11.47,14.64,89.25,365,8510,10.99,Yes,36.57,18.01,27.85,57.61,68.52,64.7,High,14.25,37.63,Yes,2,45.66,29.04,2.86,7,11315,61,3,No,2,Not Started,51.52,78.58,13,69.99,High
Village_3801,GP Niwas,Bajag,Jhabua,Jharkhand,41.46,Deep,11.15,Medium,Yes,Yes,34.84,Moderate,80.7,Medium,9.29,533.61,11.77,22.74,30.39,Difficult,80.83,82.52,None,60.26,36.35,22.4,Moderate,Yes,4.14,13.5,No,89.61,19.08,6.99,19.65,39.74,992,10689,26.82,Yes,8.19,14.11,26.6,24.44,72.71,86.66,High,32.23,0.89,No,49,92.08,26.45,85.95,9,3637,85,16,Yes,11,Not Started,35.34,98.77,8,10.82,Low
Village_3802,GP Pati,Pati,Sheopur,Chhattisgarh,37.14,Medium,8.19,High,No,No,38.34,Moderate,2.83,Low,4.57,862.28,11.06,17.0,40.54,Moderate,5.98,40.5,Tap,31.65,51.09,2.78,Good,No,5.01,16.55,No,23.06,80.55,3.0,19.64,84.59,898,7961,47.4,Yes,35.17,61.72,26.13,36.77,26.61,14.42,Low,51.63,8.2,No,21,33.61,45.5,18.53,9,4069,64,31,Yes,1,In Progress,28.02,83.26,22,75.42,High
Village_3803,GP Jobat,Bajag,Umaria,Telangana,7.01,Medium,79.73,Low,Yes,Yes,24.37,Moderate,93.94,High,0.44,1429.75,2.67,36.66,24.65,Moderate,34.68,72.44,Tap,89.19,38.33,23.92,Poor,Yes,6.74,8.71,No,65.39,59.98,9.46,16.88,85.88,395,6962,41.54,No,19.37,69.58,29.88,27.3,50.59,68.08,Medium,68.72,6.05,Yes,14,46.54,58.53,82.51,0,3675,47,35,No,13,In Progress,45.02,49.67,9,94.8,Medium
Village_3804,GP Niwas,Ghughri,Sheopur,Madhya Pradesh,73.77,Shallow,84.91,Medium,No,No,46.37,Open,14.83,Low,9.89,1218.23,16.78,29.12,6.74,Moderate,34.19,88.22,Handpump,82.56,19.77,3.95,Good,No,1.36,12.24,No,72.24,15.45,12.83,24.19,75.27,544,10245,60.5,No,39.95,15.55,0.7,81.87,77.92,34.1,Medium,13.72,38.06,Yes,47,7.25,13.53,8.42,5,27314,18,22,No,11,Completed,63.35,62.17,8,67.69,Low
Village_3805,GP Pushparajgarh,Ghughri,Mandla,Jharkhand,80.17,Medium,31.65,Medium,Yes,Yes,17.8,Open,25.71,High,12.82,987.22,12.24,10.99,10.22,Moderate,26.71,5.64,Handpump,65.49,57.57,8.1,Moderate,Yes,6.41,3.37,Yes,51.97,38.31,17.8,15.12,47.86,805,4784,85.18,Yes,9.41,60.33,9.64,75.57,61.16,82.84,High,61.05,10.83,Yes,57,1.21,13.28,49.4,7,27144,33,32,No,18,In Progress,81.66,34.24,13,47.94,Low
Village_3806,GP Pushparajgarh,Pati,Mandla,Chhattisgarh,34.29,Deep,62.99,Low,Yes,Yes,70.09,Moderate,13.06,High,24.16,457.48,5.49,6.39,41.08,Easy,39.42,98.83,Spring,69.5,89.69,23.05,Good,No,7.97,2.89,Yes,61.36,68.81,8.74,3.78,96.48,136,8502,55.88,No,6.31,20.72,21.35,42.8,68.53,82.46,Medium,56.89,5.66,Yes,53,64.8,16.37,98.04,5,41249,96,29,Yes,17,Not Started,91.4,79.93,15,34.3,High
Village_3807,GP Bajag,Niwas,Dindori,Chhattisgarh,77.27,Shallow,90.63,High,No,Yes,28.18,Open,64.55,High,12.18,867.33,8.57,31.38,38.07,Easy,83.4,28.52,Tap,44.65,29.56,9.46,Poor,No,3.84,6.61,No,54.37,67.83,9.6,3.25,76.18,478,1917,76.11,Yes,14.52,27.78,6.01,56.92,89.35,46.3,Medium,11.05,20.02,Yes,8,98.83,16.36,40.33,0,11520,67,21,No,2,In Progress,22.56,38.56,0,44.23,Medium
Village_3808,GP Ghughri,Bajag,Jhabua,Chhattisgarh,21.38,Deep,95.1,Medium,Yes,No,21.25,Open,81.5,High,29.14,103.24,8.91,10.6,11.92,Easy,87.86,23.65,Tap,89.5,60.12,20.66,Moderate,No,9.87,18.92,No,86.32,63.74,5.43,15.55,80.15,358,5250,58.69,No,20.2,42.17,2.5,68.06,56.51,50.59,High,34.37,29.28,No,52,19.37,38.58,66.4,4,18606,81,46,No,6,Completed,21.44,64.23,20,11.88,Low
Village_3809,GP Ghughri,Pati,Mandla,Madhya Pradesh,47.98,Medium,46.59,Low,No,Yes,53.6,Moderate,71.34,Medium,33.48,523.94,20.16,35.75,32.91,Moderate,61.19,6.88,Tap,10.92,36.0,22.34,Good,Yes,1.54,16.63,No,66.79,36.46,7.5,10.32,41.26,72,12499,4.84,No,31.4,37.68,15.29,70.96,90.22,11.49,Medium,26.45,14.64,No,50,3.24,54.32,41.07,6,714,32,26,Yes,10,Not Started,73.16,56.76,19,53.88,Low
Village_3810,GP Pati,Bajag,Sheopur,Madhya Pradesh,50.69,Shallow,11.71,Medium,No,No,72.59,Dense,1.36,High,2.01,175.67,3.89,18.34,34.94,Difficult,70.29,30.41,Handpump,34.06,95.77,16.81,Moderate,No,1.62,3.07,No,59.97,33.84,6.32,19.58,82.07,805,9165,70.68,Yes,5.46,38.97,19.36,94.48,80.92,62.06,Low,21.25,37.23,Yes,38,0.63,22.59,2.3,0,1482,85,23,Yes,11,Completed,39.12,32.8,11,27.41,High
Village_3811,GP Pushparajgarh,Bajag,Sheopur,Madhya Pradesh,48.12,Shallow,41.62,Low,No,Yes,52.01,Moderate,51.18,Low,17.98,1481.53,11.58,28.29,4.42,Difficult,92.96,6.59,Handpump,96.49,32.81,15.7,Poor,Yes,8.59,15.4,No,60.12,84.88,15.01,25.69,35.37,541,13713,30.7,Yes,23.58,65.11,28.18,54.85,35.56,6.97,Medium,4.06,10.94,No,49,91.14,18.59,77.8,0,48877,93,20,Yes,11,Completed,91.18,0.07,10,16.59,Medium
Village_3812,GP Ghughri,Jobat,Sheopur,Chhattisgarh,85.99,Deep,33.83,Low,No,Yes,67.5,Open,11.08,Medium,21.18,382.1,3.1,31.7,55.92,Easy,42.3,85.36,Spring,17.07,14.89,12.78,Moderate,Yes,0.47,17.94,Yes,35.52,49.44,9.54,27.8,46.41,864,6469,59.86,No,8.83,38.95,13.14,45.85,39.12,30.45,Medium,16.67,5.61,Yes,18,82.88,40.75,77.94,9,33169,19,38,Yes,10,Completed,19.61,66.38,0,25.08,Low
Village_3813,GP Niwas,Jobat,Mandla,Madhya Pradesh,12.77,Deep,0.94,High,Yes,Yes,49.36,Dense,15.53,Medium,2.74,672.03,2.76,10.38,49.13,Difficult,49.43,36.38,Spring,35.84,59.69,9.41,Moderate,No,6.94,3.26,Yes,81.5,27.15,17.92,23.82,82.13,591,14897,52.09,No,1.4,29.46,18.4,56.81,23.43,2.57,Low,18.67,13.8,No,46,91.06,0.33,9.1,9,8511,91,16,No,1,In Progress,42.07,31.3,21,38.91,Medium
Village_3814,GP Pati,Niwas,Mandla,Madhya Pradesh,94.9,Shallow,58.03,High,No,No,71.48,Moderate,90.38,Medium,30.55,297.49,16.08,31.23,7.1,Moderate,67.57,3.81,Tap,7.84,38.55,3.94,Moderate,Yes,7.32,19.38,Yes,65.3,34.84,7.07,11.06,89.02,532,7245,13.1,Yes,5.84,53.33,16.0,72.9,27.78,26.66,High,29.59,14.61,No,46,75.3,37.24,83.88,7,10067,58,17,No,1,In Progress,49.87,70.94,8,6.77,Medium
